Date,AAPL
2015-06-12 00:00:00+00:00,28.550569534301758
2015-06-15 00:00:00+00:00,28.494443893432617
2015-06-16 00:00:00+00:00,28.64710807800293
2015-06-17 00:00:00+00:00,28.579755783081055
2015-06-18 00:00:00+00:00,28.7099609375
2015-06-19 00:00:00+00:00,28.422603607177734
2015-06-22 00:00:00+00:00,28.649351119995117
2015-06-23 00:00:00+00:00,28.51913833618164
2015-06-24 00:00:00+00:00,28.76160430908203
2015-06-25 00:00:00+00:00,28.624652862548828
2015-06-26 00:00:00+00:00,28.456270217895508
2015-06-29 00:00:00+00:00,27.957874298095703
2015-06-30 00:00:00+00:00,28.15991973876953
2015-07-01 00:00:00+00:00,28.422603607177734
2015-07-02 00:00:00+00:00,28.386686325073242
2015-07-06 00:00:00+00:00,28.28789520263672
2015-07-07 00:00:00+00:00,28.218299865722656
2015-07-08 00:00:00+00:00,27.517837524414062
2015-07-09 00:00:00+00:00,26.956565856933594
2015-07-10 00:00:00+00:00,27.677236557006836
2015-07-13 00:00:00+00:00,28.211566925048828
2015-07-14 00:00:00+00:00,28.200336456298828
2015-07-15 00:00:00+00:00,28.471986770629883
2015-07-16 00:00:00+00:00,28.85140609741211
2015-07-17 00:00:00+00:00,29.10060691833496
2015-07-20 00:00:00+00:00,29.650657653808594
2015-07-21 00:00:00+00:00,29.354299545288086
2015-07-22 00:00:00+00:00,28.112775802612305
2015-07-23 00:00:00+00:00,28.09930992126465
2015-07-24 00:00:00+00:00,27.951133728027344
2015-07-27 00:00:00+00:00,27.562740325927734
2015-07-28 00:00:00+00:00,27.699687957763672
2015-07-29 00:00:00+00:00,27.612123489379883
2015-07-30 00:00:00+00:00,27.47293472290039
2015-07-31 00:00:00+00:00,27.232709884643555
2015-08-03 00:00:00+00:00,26.590620040893555
2015-08-04 00:00:00+00:00,25.73749542236328
2015-08-05 00:00:00+00:00,25.908124923706055
2015-08-06 00:00:00+00:00,25.96450424194336
2015-08-07 00:00:00+00:00,26.052452087402344
2015-08-10 00:00:00+00:00,26.999656677246094
2015-08-11 00:00:00+00:00,25.59463882446289
2015-08-12 00:00:00+00:00,25.989315032958984
2015-08-13 00:00:00+00:00,25.969011306762695
2015-08-14 00:00:00+00:00,26.15167808532715
2015-08-17 00:00:00+00:00,26.422311782836914
2015-08-18 00:00:00+00:00,26.273468017578125
2015-08-19 00:00:00+00:00,25.93743324279785
2015-08-20 00:00:00+00:00,25.40520477294922
2015-08-21 00:00:00+00:00,23.85134506225586
2015-08-24 00:00:00+00:00,23.255962371826172
2015-08-25 00:00:00+00:00,23.395790100097656
2015-08-26 00:00:00+00:00,24.737653732299805
2015-08-27 00:00:00+00:00,25.466094970703125
2015-08-28 00:00:00+00:00,25.54953956604004
2015-08-31 00:00:00+00:00,25.430007934570312
2015-09-01 00:00:00+00:00,24.293371200561523
2015-09-02 00:00:00+00:00,25.335289001464844
2015-09-03 00:00:00+00:00,24.891008377075195
2015-09-04 00:00:00+00:00,24.642934799194336
2015-09-08 00:00:00+00:00,25.32852554321289
2015-09-09 00:00:00+00:00,24.841398239135742
2015-09-10 00:00:00+00:00,25.387161254882812
2015-09-11 00:00:00+00:00,25.75701904296875
2015-09-14 00:00:00+00:00,26.005098342895508
2015-09-15 00:00:00+00:00,26.223861694335938
2015-09-16 00:00:00+00:00,26.253171920776367
2015-09-17 00:00:00+00:00,25.691614151000977
2015-09-18 00:00:00+00:00,25.585617065429688
2015-09-21 00:00:00+00:00,25.98253631591797
2015-09-22 00:00:00+00:00,25.5743465423584
2015-09-23 00:00:00+00:00,25.781824111938477
2015-09-24 00:00:00+00:00,25.935182571411133
2015-09-25 00:00:00+00:00,25.86977767944336
2015-09-28 00:00:00+00:00,25.35784339904785
2015-09-29 00:00:00+00:00,24.595571517944336
2015-09-30 00:00:00+00:00,24.87521743774414
2015-10-01 00:00:00+00:00,24.712846755981445
2015-10-02 00:00:00+00:00,24.893266677856445
2015-10-05 00:00:00+00:00,24.983474731445312
2015-10-06 00:00:00+00:00,25.103002548217773
2015-10-07 00:00:00+00:00,24.983474731445312
2015-10-08 00:00:00+00:00,24.69480323791504
2015-10-09 00:00:00+00:00,25.28567123413086
2015-10-12 00:00:00+00:00,25.168405532836914
2015-10-13 00:00:00+00:00,25.211252212524414
2015-10-14 00:00:00+00:00,24.854928970336914
2015-10-15 00:00:00+00:00,25.2270450592041
2015-10-16 00:00:00+00:00,25.042110443115234
2015-10-19 00:00:00+00:00,25.197723388671875
2015-10-20 00:00:00+00:00,25.657785415649414
2015-10-21 00:00:00+00:00,25.655532836914062
2015-10-22 00:00:00+00:00,26.047941207885742
2015-10-23 00:00:00+00:00,26.855318069458008
2015-10-26 00:00:00+00:00,25.998327255249023
2015-10-27 00:00:00+00:00,25.833690643310547
2015-10-28 00:00:00+00:00,26.898168563842773
2015-10-29 00:00:00+00:00,27.182323455810547
2015-10-30 00:00:00+00:00,26.950035095214844
2015-11-02 00:00:00+00:00,27.328920364379883
2015-11-03 00:00:00+00:00,27.64239501953125
2015-11-04 00:00:00+00:00,27.513845443725586
2015-11-05 00:00:00+00:00,27.38701629638672
2015-11-06 00:00:00+00:00,27.418716430664062
2015-11-09 00:00:00+00:00,27.307741165161133
2015-11-10 00:00:00+00:00,26.447086334228516
2015-11-11 00:00:00+00:00,26.2976016998291
2015-11-12 00:00:00+00:00,26.209270477294922
2015-11-13 00:00:00+00:00,25.443737030029297
2015-11-16 00:00:00+00:00,25.860475540161133
2015-11-17 00:00:00+00:00,25.749500274658203
2015-11-18 00:00:00+00:00,26.56485366821289
2015-11-19 00:00:00+00:00,26.90233039855957
2015-11-20 00:00:00+00:00,27.020095825195312
2015-11-23 00:00:00+00:00,26.669044494628906
2015-11-24 00:00:00+00:00,26.924970626831055
2015-11-25 00:00:00+00:00,26.732460021972656
2015-11-27 00:00:00+00:00,26.68263053894043
2015-11-30 00:00:00+00:00,26.793607711791992
2015-12-01 00:00:00+00:00,26.576181411743164
2015-12-02 00:00:00+00:00,26.336109161376953
2015-12-03 00:00:00+00:00,26.091493606567383
