Date,MSFT
2015-06-12 00:00:00+00:00,40.01340103149414
2015-06-15 00:00:00+00:00,39.58689880371094
2015-06-16 00:00:00+00:00,39.89154052734375
2015-06-17 00:00:00+00:00,40.01340103149414
2015-06-18 00:00:00+00:00,40.666221618652344
2015-06-19 00:00:00+00:00,40.12656021118164
2015-06-22 00:00:00+00:00,40.23971176147461
2015-06-23 00:00:00+00:00,39.9611701965332
2015-06-24 00:00:00+00:00,39.726158142089844
2015-06-25 00:00:00+00:00,39.7348747253418
2015-06-26 00:00:00+00:00,39.39540481567383
2015-06-29 00:00:00+00:00,38.6207160949707
2015-06-30 00:00:00+00:00,38.429229736328125
2015-07-01 00:00:00+00:00,38.69035339355469
2015-07-02 00:00:00+00:00,38.64683532714844
2015-07-06 00:00:00+00:00,38.63813018798828
2015-07-07 00:00:00+00:00,38.55979537963867
2015-07-08 00:00:00+00:00,38.507564544677734
2015-07-09 00:00:00+00:00,38.751285552978516
2015-07-10 00:00:00+00:00,38.829627990722656
2015-07-13 00:00:00+00:00,39.63911819458008
2015-07-14 00:00:00+00:00,39.70875930786133
2015-07-15 00:00:00+00:00,39.83060836791992
2015-07-16 00:00:00+00:00,40.6140022277832
2015-07-17 00:00:00+00:00,40.57917404174805
2015-07-20 00:00:00+00:00,40.840301513671875
2015-07-21 00:00:00+00:00,41.153663635253906
2015-07-22 00:00:00+00:00,39.63911819458008
2015-07-23 00:00:00+00:00,40.1352653503418
2015-07-24 00:00:00+00:00,39.98729705810547
2015-07-27 00:00:00+00:00,39.47372817993164
2015-07-28 00:00:00+00:00,39.46504211425781
2015-07-29 00:00:00+00:00,40.29192352294922
2015-07-30 00:00:00+00:00,40.80548095703125
2015-07-31 00:00:00+00:00,40.64881134033203
2015-08-03 00:00:00+00:00,40.74455261230469
2015-08-04 00:00:00+00:00,41.37997055053711
2015-08-05 00:00:00+00:00,41.414791107177734
2015-08-06 00:00:00+00:00,40.57917404174805
2015-08-07 00:00:00+00:00,40.683624267578125
2015-08-10 00:00:00+00:00,41.197181701660156
2015-08-11 00:00:00+00:00,40.39639663696289
2015-08-12 00:00:00+00:00,40.683624267578125
2015-08-13 00:00:00+00:00,40.6749267578125
2015-08-14 00:00:00+00:00,40.90993881225586
2015-08-17 00:00:00+00:00,41.188472747802734
2015-08-18 00:00:00+00:00,41.416282653808594
2015-08-19 00:00:00+00:00,40.838008880615234
