Date,AAPL,MSFT,GOOGL,AMZN,PLTR,BA,TSLA,GME,ADBE,HD
2017-03-20 00:00:00+00:00,32.89392852783203,59.20111083984375,43.28831100463867,42.8484992980957,,167.75086975097656,17.461332321166992,4.929940700531006,126.30999755859375,122.6631851196289
2017-03-21 00:00:00+00:00,32.51722717285156,58.54462432861328,42.40200424194336,42.15999984741211,,164.54342651367188,16.711999893188477,4.9567790031433105,125.06999969482422,121.67561340332031
2017-03-22 00:00:00+00:00,32.88462829589844,59.29228591918945,42.385047912597656,42.40299987792969,,165.4972686767578,17.000667572021484,4.973295211791992,126.20999908447266,122.29811096191406
2017-03-23 00:00:00+00:00,32.76837158203125,59.14640426635742,41.87879943847656,42.36899948120117,,165.7590789794922,16.985332489013672,4.9464569091796875,126.87000274658203,122.82090759277344
2017-03-24 00:00:00+00:00,32.7032470703125,59.246700286865234,41.65385818481445,42.28049850463867,,164.41253662109375,17.54400062561035,4.273442268371582,127.69999694824219,122.58856201171875
2017-03-27 00:00:00+00:00,32.759056091308594,59.356101989746094,41.82194137573242,42.340999603271484,,164.6743621826172,18.014667510986328,4.304409027099609,128.25,121.89138793945312
2017-03-28 00:00:00+00:00,33.43805694580078,59.52934265136719,41.92768096923828,42.79999923706055,,165.85260009765625,18.496667861938477,4.4840168952941895,128.69000244140625,122.16529846191406
2017-03-29 00:00:00+00:00,33.5124626159668,59.69345474243164,42.3885383605957,43.715999603271484,,166.10508728027344,18.492000579833984,4.531500339508057,129.5800018310547,122.03251647949219
2017-03-30 00:00:00+00:00,33.46827697753906,59.91228103637695,42.36908721923828,43.81700134277344,,166.43240356445312,18.527999877929688,4.636786937713623,129.61000061035156,121.9577865600586
2017-03-31 00:00:00+00:00,33.405494689941406,60.04905319213867,42.28529357910156,44.32699966430664,,165.38504028320312,18.553333282470703,4.655367374420166,130.1300048828125,121.85821533203125
2017-04-03 00:00:00+00:00,33.414798736572266,59.76641082763672,42.731693267822266,44.57550048828125,,165.1886749267578,19.90133285522461,4.5418219566345215,129.58999633789062,121.68389892578125
2017-04-04 00:00:00+00:00,33.66362380981445,59.93052291870117,42.5232048034668,45.34149932861328,,167.1056671142578,20.246667861938477,4.537692546844482,130.0399932861328,121.45149993896484
2017-04-05 00:00:00+00:00,33.48920440673828,59.77553176879883,42.34065628051758,45.4640007019043,,165.59075927734375,19.666667938232422,4.492275238037109,129.88999938964844,121.70050811767578
2017-04-06 00:00:00+00:00,33.405494689941406,59.93052291870117,42.150630950927734,44.91400146484375,,165.8619384765625,19.913333892822266,4.508790493011475,130.14999389648438,122.1984634399414
2017-04-07 00:00:00+00:00,33.33108139038086,59.88494873046875,42.000999450683594,44.74399948120117,,167.24595642089844,20.16933250427246,4.471630573272705,130.22000122070312,122.1072006225586
2017-04-10 00:00:00+00:00,33.291561126708984,59.748172760009766,41.981048583984375,45.35200119018555,,166.03965759277344,20.826000213623047,4.5170488357543945,130.16000366210938,123.00350952148438
2017-04-11 00:00:00+00:00,32.93346405029297,59.702598571777344,41.8902702331543,45.11800003051758,,166.98410034179688,20.58066749572754,4.5645318031311035,129.9499969482422,122.99518585205078
2017-04-12 00:00:00+00:00,32.972984313964844,59.47465133666992,41.969078063964844,44.811500549316406,,164.6276092529297,19.78933334350586,4.556273460388184,129.3800048828125,121.61751556396484
2017-04-13 00:00:00+00:00,32.7985954284668,59.219337463378906,41.905235290527344,44.23350143432617,,164.2255096435547,20.266666412353516,4.620271682739258,129.0500030517578,121.09467315673828
2017-04-17 00:00:00+00:00,32.97996520996094,59.702598571777344,42.6508903503418,45.0994987487793,,167.4049072265625,20.09600067138672,4.725559234619141,129.99000549316406,122.2566146850586
2017-04-18 00:00:00+00:00,32.83346939086914,59.62052536010742,42.594032287597656,45.18899917602539,,166.310791015625,20.016666412353516,4.715237617492676,129.80999755859375,122.63001251220703
2017-04-19 00:00:00+00:00,32.71255874633789,59.30141830444336,42.71971893310547,44.959999084472656,,166.82513427734375,20.368000030517578,4.702850341796875,130.22000122070312,122.1818618774414
2017-04-20 00:00:00+00:00,33.121822357177734,59.7208251953125,42.89778137207031,45.10300064086914,,167.666748046875,20.167333602905273,4.787493705749512,131.4199981689453,123.4267578125
2017-04-21 00:00:00+00:00,33.082275390625,60.54140090942383,42.8414192199707,44.92649841308594,,168.67666625976562,20.373332977294922,4.787493705749512,131.52000427246094,124.48905944824219
2017-04-24 00:00:00+00:00,33.40085220336914,61.57168197631836,43.837947845458984,45.37049865722656,,170.2476806640625,20.53533363342285,4.793686389923096,132.88999938964844,126.05762481689453
2017-04-25 00:00:00+00:00,33.607791900634766,61.927303314208984,44.33222579956055,45.38100051879883,,171.6035614013672,20.91933250427246,4.830847263336182,133.49000549316406,127.00373840332031
2017-04-26 00:00:00+00:00,33.41014862060547,61.845245361328125,44.347190856933594,45.464500427246094,,169.9203643798828,20.67799949645996,4.882458686828613,132.7899932861328,127.99137878417969
2017-04-27 00:00:00+00:00,33.43572235107422,62.24641799926758,44.4619026184082,45.91899871826172,,171.33238220214844,20.575332641601562,4.7689127922058105,133.3800048828125,129.56820678710938
2017-04-28 00:00:00+00:00,33.403167724609375,62.41965103149414,46.111820220947266,46.2495002746582,,172.8379364013672,20.937999725341797,4.68427038192749,133.74000549316406,129.55165100097656
2017-05-01 00:00:00+00:00,34.084495544433594,63.285858154296875,46.525794982910156,47.4114990234375,,170.55624389648438,21.52199935913086,4.702850341796875,135.11000061035156,127.98308563232422
2017-05-02 00:00:00+00:00,34.300743103027344,63.18553161621094,46.738765716552734,47.34700012207031,,171.53810119628906,21.25933265686035,4.839105606079102,135.0,128.5972442626953
2017-05-03 00:00:00+00:00,34.19609832763672,62.98493957519531,47.30536651611328,47.05149841308594,,171.49134826660156,20.73466682434082,4.948521614074707,134.85000610351562,128.638671875
2017-05-04 00:00:00+00:00,34.0728759765625,62.7387809753418,47.61809158325195,46.87649917602539,,171.19215393066406,19.69733238220215,4.865942478179932,134.61000061035156,128.5225372314453
2017-05-05 00:00:00+00:00,34.63791275024414,62.911991119384766,47.396636962890625,46.70750045776367,,173.00625610351562,20.55666732788086,4.954715251922607,134.83999633789062,129.24452209472656
2017-05-08 00:00:00+00:00,35.57966613769531,62.85731506347656,47.81610107421875,47.45199966430664,,173.9507293701172,20.479333877563477,5.033164024353027,135.1199951171875,130.207275390625
2017-05-09 00:00:00+00:00,35.80754852294922,62.94846725463867,47.717342376708984,47.64099884033203,,174.78298950195312,21.417333602905273,5.055873870849609,135.60000610351562,130.86288452148438
2017-05-10 00:00:00+00:00,35.637794494628906,63.19465255737305,47.62407684326172,47.4474983215332,,172.60630798339844,21.681333541870117,5.150839328765869,136.14999389648438,131.23638916015625
2017-05-11 00:00:00+00:00,35.946014404296875,62.41965103149414,47.67644500732422,47.38100051879883,,173.3224639892578,21.540000915527344,5.026971340179443,136.2899932861328,129.63462829589844
2017-05-12 00:00:00+00:00,36.4480094909668,62.34672164916992,47.6390380859375,48.067501068115234,,172.6722869873047,21.65399932861328,4.96090841293335,136.83999633789062,130.2321319580078
2017-05-15 00:00:00+00:00,36.3546142578125,62.39231491088867,47.842533111572266,47.89849853515625,,171.86192321777344,21.058666229248047,5.029035568237305,137.60000610351562,130.5724334716797
2017-05-16 00:00:00+00:00,36.3009147644043,63.64859390258789,48.111366271972656,48.30350112915039,,172.15403747558594,21.134000778198242,5.051743984222412,138.02999877929688,131.34423828125
2017-05-17 00:00:00+00:00,35.082088470458984,61.878780364990234,46.99214172363281,47.237998962402344,,168.46031188964844,20.407333374023438,4.9216837882995605,134.3300018310547,129.5433349609375
2017-05-18 00:00:00+00:00,35.61678695678711,62.08968734741211,47.40761184692383,47.92449951171875,,167.15997314453125,20.87066650390625,4.909296989440918,134.5399932861328,129.21961975097656
2017-05-19 00:00:00+00:00,35.73820495605469,62.07136154174805,47.61459732055664,47.992000579833984,,170.32601928710938,20.722000122070312,5.000133037567139,136.42999267578125,129.71762084960938
2017-05-22 00:00:00+00:00,35.95534896850586,62.768272399902344,48.084434509277344,48.53350067138672,,173.0680389404297,20.690000534057617,4.9650373458862305,138.86000061035156,129.43540954589844
2017-05-23 00:00:00+00:00,35.91099548339844,62.97919845581055,48.40763473510742,48.57699966430664,,172.8984375,20.257333755493164,4.67807674407959,139.52000427246094,128.4976348876953
2017-05-24 00:00:00+00:00,35.8035888671875,63.06171417236328,48.759765625,49.01750183105469,,174.5568389892578,20.681333541870117,4.688398838043213,141.1199951171875,128.638671875
2017-05-25 00:00:00+00:00,35.927337646484375,63.84115982055664,49.47050476074219,49.66899871826172,,176.27178955078125,21.121999740600586,4.876265048980713,142.85000610351562,129.85043334960938
2017-05-26 00:00:00+00:00,35.86662292480469,64.1529541015625,49.540828704833984,49.78900146484375,,175.81947326660156,21.676000595092773,4.587240219116211,141.88999938964844,128.5557403564453
2017-05-30 00:00:00+00:00,35.88063430786133,64.56559753417969,49.68547058105469,49.834999084472656,,176.09275817871094,22.34000015258789,4.659496784210205,142.41000366210938,128.4471893310547
2017-05-31 00:00:00+00:00,35.668148040771484,64.04289245605469,49.23258972167969,49.73099899291992,,176.7994842529297,22.733999252319336,4.5707244873046875,141.86000061035156,128.1383819580078
2017-06-01 00:00:00+00:00,35.766212463378906,64.28129577636719,49.29244613647461,49.79750061035156,,176.5073699951172,22.691333770751953,4.702850341796875,141.3800048828125,129.50729370117188
2017-06-02 00:00:00+00:00,36.29624938964844,65.80353546142578,49.682979583740234,50.33649826049805,,179.24942016601562,22.656667709350586,4.680140495300293,143.47999572753906,129.6742706298828
2017-06-05 00:00:00+00:00,35.94133758544922,66.28034973144531,50.07001876831055,50.56700134277344,,178.0432586669922,23.154666900634766,4.720034122467041,143.58999633789062,129.20681762695312
2017-06-06 00:00:00+00:00,36.06277084350586,66.50041961669922,49.710906982421875,50.150001525878906,,175.97024536132812,23.523332595825195,4.598254680633545,143.02999877929688,128.71434020996094
2017-06-07 00:00:00+00:00,36.27756881713867,66.3812255859375,49.95131301879883,50.503501892089844,,177.24232482910156,23.976667404174805,4.627650260925293,143.6199951171875,129.34872436523438
2017-06-08 00:00:00+00:00,36.188846588134766,65.97775268554688,50.089969635009766,50.51350021362305,,178.96669006347656,24.666667938232422,4.486972808837891,142.6300048828125,128.13006591796875
2017-06-09 00:00:00+00:00,34.78555679321289,64.48304748535156,48.38618850708008,48.91550064086914,,179.0609130859375,23.821332931518555,4.6213507652282715,138.0500030517578,127.67926788330078
2017-06-12 00:00:00+00:00,33.95432662963867,63.98784637451172,47.97171401977539,48.24549865722656,,179.0326690673828,23.93400001525879,4.558360576629639,137.25,127.02819061279297
2017-06-13 00:00:00+00:00,34.22751998901367,64.7856674194336,48.4051399230957,49.03950119018555,,180.0597381591797,25.06333351135254,4.61505126953125,139.08999633789062,128.5390167236328
